LAT,LON,T2M,DATE
-38.5,143.125,14.03,2006-04-29
-38.5,143.75,14.06,2006-04-29
-38.5,144.375,15.08,2006-04-29
-38.5,145,15.52,2006-04-29
-38.5,145.625,14.88,2006-04-29
-38,143.125,13.04,2006-04-29
-38,143.75,13.34,2006-04-29
-38,144.375,14.48,2006-04-29
-38,145,14.77,2006-04-29
-38,145.625,13.57,2006-04-29
-40,143.125,14.76,2006-04-30
-40,143.75,14.53,2006-04-30
-40,144.375,14.52,2006-04-30
-40,145,14.62,2006-04-30
-40,145.625,15.14,2006-04-30
-39.5,143.125,15.02,2006-04-30
-39.5,143.75,14.72,2006-04-30
-39.5,144.375,14.7,2006-04-30
-39.5,145,14.7,2006-04-30
-39.5,145.625,14.99,2006-04-30
-39,143.125,14.74,2006-04-30
-39,143.75,14.11,2006-04-30
-39,144.375,14.61,2006-04-30
-39,145,14.88,2006-04-30
-39,145.625,14.79,2006-04-30
-38.5,143.125,12.6,2006-04-30
-38.5,143.75,12.67,2006-04-30
-38.5,144.375,13.88,2006-04-30
-38.5,145,14.21,2006-04-30
-38.5,145.625,13.32,2006-04-30
-38,143.125,11.47,2006-04-30
-38,143.75,11.59,2006-04-30
-38,144.375,12.89,2006-04-30
-38,145,13.21,2006-04-30
-38,145.625,12.17,2006-04-30
-40,143.125,14.47,2006-05-01
-40,143.75,14.22,2006-05-01
-40,144.375,13.88,2006-05-01
-40,145,13.85,2006-05-01
-40,145.625,14.19,2006-05-01
-39.5,143.125,14.61,2006-05-01
-39.5,143.75,14.22,2006-05-01
-39.5,144.375,13.88,2006-05-01
-39.5,145,14.02,2006-05-01
-39.5,145.625,14.36,2006-05-01
-39,143.125,14.22,2006-05-01
-39,143.75,13.5,2006-05-01
-39,144.375,13.82,2006-05-01
-39,145,14.24,2006-05-01
-39,145.625,14.11,2006-05-01
-38.5,143.125,12,2006-05-01
-38.5,143.75,12.07,2006-05-01
-38.5,144.375,13.41,2006-05-01
-38.5,145,14.24,2006-05-01
-38.5,145.625,13.2,2006-05-01
-38,143.125,10.93,2006-05-01
-38,143.75,10.87,2006-05-01
-38,144.375,12.15,2006-05-01
-38,145,13.27,2006-05-01
-38,145.625,12.49,2006-05-01
-40,143.125,14.62,2006-05-02
-40,143.75,14.46,2006-05-02
-40,144.375,14.46,2006-05-02
-40,145,14.44,2006-05-02
-40,145.625,14.76,2006-05-02
-39.5,143.125,14.95,2006-05-02
-39.5,143.75,14.79,2006-05-02
-39.5,144.375,14.92,2006-05-02
-39.5,145,14.99,2006-05-02
-39.5,145.625,15.32,2006-05-02
-39,143.125,15.31,2006-05-02
-39,143.75,14.72,2006-05-02
-39,144.375,15.22,2006-05-02
-39,145,15.51,2006-05-02
-39,145.625,15.48,2006-05-02
-38.5,143.125,13.82,2006-05-02
-38.5,143.75,13.46,2006-05-02
-38.5,144.375,14.8,2006-05-02
-38.5,145,15.31,2006-05-02
-38.5,145.625,14.77,2006-05-02
-38,143.125,12.56,2006-05-02
-38,143.75,12.61,2006-05-02
-38,144.375,13.96,2006-05-02
-38,145,14.53,2006-05-02
-38,145.625,13.5,2006-05-02
-40,143.125,13.88,2006-05-03
-40,143.75,13.47,2006-05-03
-40,144.375,13.47,2006-05-03
-40,145,13.5,2006-05-03
-40,145.625,13.6,2006-05-03
-39.5,143.125,14.43,2006-05-03
-39.5,143.75,14.08,2006-05-03
-39.5,144.375,14.11,2006-05-03
-39.5,145,14.03,2006-05-03
-39.5,145.625,14.11,2006-05-03
-39,143.125,14.72,2006-05-03
-39,143.75,13.93,2006-05-03
-39,144.375,14.4,2006-05-03
-39,145,14.58,2006-05-03
-39,145.625,14.42,2006-05-03
-38.5,143.125,12.6,2006-05-03
-38.5,143.75,12.31,2006-05-03
-38.5,144.375,13.84,2006-05-03
-38.5,145,14.26,2006-05-03
-38.5,145.625,13.03,2006-05-03
-38,143.125,11.16,2006-05-03
-38,143.75,11.24,2006-05-03
-38,144.375,12.25,2006-05-03
-38,145,12.55,2006-05-03
-38,145.625,11.32,2006-05-03
-40,143.125,14.36,2006-05-04
-40,143.75,14.42,2006-05-04
-40,144.375,14.61,2006-05-04
-40,145,14.72,2006-05-04
-40,145.625,14.94,2006-05-04
-39.5,143.125,15.04,2006-05-04
-39.5,143.75,15.02,2006-05-04
-39.5,144.375,15.18,2006-05-04
-39.5,145,15.23,2006-05-04
-39.5,145.625,15.52,2006-05-04
-39,143.125,15.29,2006-05-04
-39,143.75,15,2006-05-04
-39,144.375,15.57,2006-05-04
-39,145,15.87,2006-05-04
-39,145.625,16,2006-05-04
-38.5,143.125,14.02,2006-05-04
-38.5,143.75,14.02,2006-05-04
-38.5,144.375,15.25,2006-05-04
-38.5,145,15.63,2006-05-04
-38.5,145.625,15.29,2006-05-04
-38,143.125,13.12,2006-05-04
-38,143.75,13.33,2006-05-04
-38,144.375,14.46,2006-05-04
-38,145,14.41,2006-05-04
-38,145.625,13.85,2006-05-04
-40,143.125,12.59,2006-05-05
-40,143.75,12.08,2006-05-05
-40,144.375,12.17,2006-05-05
-40,145,12.44,2006-05-05
-40,145.625,12.58,2006-05-05
-39.5,143.125,12.76,2006-05-05
-39.5,143.75,12.33,2006-05-05
-39.5,144.375,12.48,2006-05-05
-39.5,145,12.56,2006-05-05
-39.5,145.625,12.79,2006-05-05
-39,143.125,12.29,2006-05-05
-39,143.75,11.53,2006-05-05
-39,144.375,12.63,2006-05-05
-39,145,13,2006-05-05
-39,145.625,12.8,2006-05-05
-38.5,143.125,8.47,2006-05-05
-38.5,143.75,9.23,2006-05-05
-38.5,144.375,11.82,2006-05-05
-38.5,145,12.72,2006-05-05
-38.5,145.625,11.48,2006-05-05
-38,143.125,7.7,2006-05-05
-38,143.75,8.68,2006-05-05
-38,144.375,11,2006-05-05
-38,145,12.01,2006-05-05
-38,145.625,10.71,2006-05-05
-40,143.125,13.77,2006-05-06
-40,143.75,13.52,2006-05-06
-40,144.375,13.73,2006-05-06
-40,145,14.15,2006-05-06
-40,145.625,14.47,2006-05-06
-39.5,143.125,14.02,2006-05-06
-39.5,143.75,13.86,2006-05-06
-39.5,144.375,14.2,2006-05-06
-39.5,145,14.57,2006-05-06
-39.5,145.625,14.98,2006-05-06
-39,143.125,14.05,2006-05-06
-39,143.75,13.82,2006-05-06
-39,144.375,14.6,2006-05-06
-39,145,15.14,2006-05-06
-39,145.625,15.34,2006-05-06
-38.5,143.125,12.65,2006-05-06
-38.5,143.75,13.01,2006-05-06
-38.5,144.375,14.47,2006-05-06
-38.5,145,15.13,2006-05-06
-38.5,145.625,14.76,2006-05-06
-38,143.125,12.1,2006-05-06
-38,143.75,12.56,2006-05-06
-38,144.375,13.89,2006-05-06
-38,145,14.57,2006-05-06
-38,145.625,13.87,2006-05-06
-40,143.125,12.04,2006-05-07
-40,143.75,11.67,2006-05-07
-40,144.375,11.77,2006-05-07
-40,145,12.03,2006-05-07
-40,145.625,12.13,2006-05-07
-39.5,143.125,12.33,2006-05-07
-39.5,143.75,11.97,2006-05-07
-39.5,144.375,12.17,2006-05-07
-39.5,145,12.28,2006-05-07
-39.5,145.625,12.41,2006-05-07
-39,143.125,12.45,2006-05-07
-39,143.75,11.48,2006-05-07
-39,144.375,12.37,2006-05-07
-39,145,12.56,2006-05-07
-39,145.625,12.35,2006-05-07
-38.5,143.125,9.38,2006-05-07
-38.5,143.75,8.64,2006-05-07
-38.5,144.375,11.02,2006-05-07
-38.5,145,11.79,2006-05-07
-38.5,145.625,9.96,2006-05-07
-38,143.125,7.14,2006-05-07
-38,143.75,6.94,2006-05-07
-38,144.375,8.33,2006-05-07
-38,145,9.4,2006-05-07
-38,145.625,7.15,2006-05-07
-40,143.125,14.57,2006-05-08
-40,143.75,14.42,2006-05-08
-40,144.375,14.31,2006-05-08
-40,145,14.17,2006-05-08
-40,145.625,14.08,2006-05-08
-39.5,143.125,14.82,2006-05-08
-39.5,143.75,14.45,2006-05-08
-39.5,144.375,14.28,2006-05-08
-39.5,145,14.11,2006-05-08
-39.5,145.625,14.18,2006-05-08
-39,143.125,14.35,2006-05-08
-39,143.75,13.59,2006-05-08
-39,144.375,14.1,2006-05-08
-39,145,14.2,2006-05-08
-39,145.625,13.95,2006-05-08
-38.5,143.125,12.15,2006-05-08
-38.5,143.75,11.66,2006-05-08
-38.5,144.375,13.1,2006-05-08
-38.5,145,13.32,2006-05-08
-38.5,145.625,11.96,2006-05-08
-38,143.125,10.82,2006-05-08
-38,143.75,10.57,2006-05-08
-38,144.375,11.32,2006-05-08
-38,145,11.46,2006-05-08
-38,145.625,9.46,2006-05-08
-40,143.125,12.71,2006-05-09
-40,143.75,12.62,2006-05-09
-40,144.375,12.81,2006-05-09
-40,145,13.06,2006-05-09
-40,145.625,13.19,2006-05-09
-39.5,143.125,13.29,2006-05-09
-39.5,143.75,13.15,2006-05-09
-39.5,144.375,13.37,2006-05-09
-39.5,145,13.44,2006-05-09
-39.5,145.625,13.66,2006-05-09
-39,143.125,13.6,2006-05-09
-39,143.75,13.2,2006-05-09
-39,144.375,13.86,2006-05-09
-39,145,13.98,2006-05-09
-39,145.625,14.06,2006-05-09
-38.5,143.125,11.93,2006-05-09
-38.5,143.75,11.6,2006-05-09
-38.5,144.375,13.33,2006-05-09
-38.5,145,13.87,2006-05-09
-38.5,145.625,12.97,2006-05-09
-38,143.125,10.59,2006-05-09
-38,143.75,10.3,2006-05-09
-38,144.375,11.44,2006-05-09
-38,145,12.15,2006-05-09
-38,145.625,10.82,2006-05-09
-40,143.125,12.35,2006-05-10
-40,143.75,11.89,2006-05-10
-40,144.375,12.09,2006-05-10
-40,145,12.48,2006-05-10
-40,145.625,12.6,2006-05-10
-39.5,143.125,12.71,2006-05-10
-39.5,143.75,12.13,2006-05-10
-39.5,144.375,12.32,2006-05-10
-39.5,145,12.48,2006-05-10
-39.5,145.625,12.69,2006-05-10
-39,143.125,12.65,2006-05-10
-39,143.75,11.72,2006-05-10
-39,144.375,12.55,2006-05-10
-39,145,12.63,2006-05-10
-39,145.625,12.41,2006-05-10
-38.5,143.125,9.29,2006-05-10
-38.5,143.75,9.19,2006-05-10
-38.5,144.375,11.61,2006-05-10
-38.5,145,12.11,2006-05-10
-38.5,145.625,10.24,2006-05-10
-38,143.125,7.66,2006-05-10
-38,143.75,7.71,2006-05-10
-38,144.375,9.49,2006-05-10
-38,145,10.63,2006-05-10
-38,145.625,7.88,2006-05-10
-40,143.125,13.61,2006-05-11
-40,143.75,13.31,2006-05-11
-40,144.375,13.39,2006-05-11
-40,145,13.57,2006-05-11
-40,145.625,13.6,2006-05-11
-39.5,143.125,13.81,2006-05-11
-39.5,143.75,13.49,2006-05-11
-39.5,144.375,13.63,2006-05-11
-39.5,145,13.64,2006-05-11
-39.5,145.625,13.69,2006-05-11
-39,143.125,13.66,2006-05-11
-39,143.75,13,2006-05-11
-39,144.375,13.69,2006-05-11
-39,145,13.79,2006-05-11
-39,145.625,13.47,2006-05-11
-38.5,143.125,10.44,2006-05-11
-38.5,143.75,10.16,2006-05-11
-38.5,144.375,12.45,2006-05-11
-38.5,145,13.02,2006-05-11
-38.5,145.625,10.83,2006-05-11
-38,143.125,8.07,2006-05-11
-38,143.75,7.86,2006-05-11
-38,144.375,9.6,2006-05-11
-38,145,10.65,2006-05-11
-38,145.625,8.14,2006-05-11
-40,143.125,13.97,2006-05-12
-40,143.75,13.82,2006-05-12
-40,144.375,13.9,2006-05-12
-40,145,14.05,2006-05-12
-40,145.625,14.09,2006-05-12
-39.5,143.125,14.22,2006-05-12
-39.5,143.75,14.02,2006-05-12
-39.5,144.375,14.13,2006-05-12
-39.5,145,14.23,2006-05-12
-39.5,145.625,14.29,2006-05-12
-39,143.125,14.16,2006-05-12
-39,143.75,13.67,2006-05-12
-39,144.375,14.32,2006-05-12
-39,145,14.46,2006-05-12
-39,145.625,14.29,2006-05-12
-38.5,143.125,12.01,2006-05-12
-38.5,143.75,11.71,2006-05-12
-38.5,144.375,13.48,2006-05-12
-38.5,145,13.91,2006-05-12
-38.5,145.625,12.6,2006-05-12
-38,143.125,10.61,2006-05-12
-38,143.75,10.3,2006-05-12
-38,144.375,11.58,2006-05-12
-38,145,12.13,2006-05-12
-38,145.625,10.82,2006-05-12
-40,143.125,14.06,2006-05-13
-40,143.75,13.87,2006-05-13
-40,144.375,13.8,2006-05-13
-40,145,13.66,2006-05-13
-40,145.625,13.69,2006-05-13
-39.5,143.125,14.47,2006-05-13
-39.5,143.75,14.28,2006-05-13
-39.5,144.375,14.28,2006-05-13
-39.5,145,14.17,2006-05-13
-39.5,145.625,14.06,2006-05-13
-39,143.125,14.58,2006-05-13
-39,143.75,14.04,2006-05-13
-39,144.375,14.6,2006-05-13
-39,145,14.63,2006-05-13
-39,145.625,14.42,2006-05-13
-38.5,143.125,12.53,2006-05-13
-38.5,143.75,12.28,2006-05-13
-38.5,144.375,13.93,2006-05-13
-38.5,145,14.3,2006-05-13
-38.5,145.625,13.28,2006-05-13
-38,143.125,11.25,2006-05-13
-38,143.75,10.88,2006-05-13
-38,144.375,12.16,2006-05-13
-38,145,12.77,2006-05-13
-38,145.625,11.25,2006-05-13
-40,143.125,14.13,2006-05-14
-40,143.75,13.84,2006-05-14
-40,144.375,13.79,2006-05-14
-40,145,13.68,2006-05-14
-40,145.625,13.79,2006-05-14
-39.5,143.125,14.45,2006-05-14
-39.5,143.75,14.19,2006-05-14
-39.5,144.375,14.16,2006-05-14
-39.5,145,13.98,2006-05-14
-39.5,145.625,13.93,2006-05-14
-39,143.125,14.48,2006-05-14
-39,143.75,13.98,2006-05-14
-39,144.375,14.33,2006-05-14
-39,145,14.21,2006-05-14
-39,145.625,13.81,2006-05-14
-38.5,143.125,13.01,2006-05-14
-38.5,143.75,12.67,2006-05-14
-38.5,144.375,13.75,2006-05-14
-38.5,145,13.88,2006-05-14
-38.5,145.625,12.37,2006-05-14
-38,143.125,11.92,2006-05-14
-38,143.75,11.69,2006-05-14
-38,144.375,12.46,2006-05-14
-38,145,12.8,2006-05-14
-38,145.625,11.04,2006-05-14
-40,143.125,13.93,2006-05-15
-40,143.75,13.67,2006-05-15
-40,144.375,13.69,2006-05-15
-40,145,13.82,2006-05-15
-40,145.625,13.84,2006-05-15
-39.5,143.125,14.15,2006-05-15
-39.5,143.75,13.84,2006-05-15
-39.5,144.375,14.03,2006-05-15
-39.5,145,14.01,2006-05-15
-39.5,145.625,13.99,2006-05-15
-39,143.125,14.1,2006-05-15
-39,143.75,13.55,2006-05-15
-39,144.375,14.35,2006-05-15
-39,145,14.43,2006-05-15
-39,145.625,14.04,2006-05-15
-38.5,143.125,11.09,2006-05-15
-38.5,143.75,11.46,2006-05-15
-38.5,144.375,13.3,2006-05-15
-38.5,145,13.6,2006-05-15
-38.5,145.625,12.42,2006-05-15
-38,143.125,10.35,2006-05-15
-38,143.75,9.75,2006-05-15
-38,144.375,11.1,2006-05-15
-38,145,11.95,2006-05-15
-38,145.625,10.11,2006-05-15
-40,143.125,15.15,2006-05-16
-40,143.75,14.78,2006-05-16
-40,144.375,14.53,2006-05-16
-40,145,14.55,2006-05-16
-40,145.625,14.54,2006-05-16
-39.5,143.125,15.33,2006-05-16
-39.5,143.75,14.82,2006-05-16
-39.5,144.375,14.74,2006-05-16
-39.5,145,14.76,2006-05-16
-39.5,145.625,14.65,2006-05-16
-39,143.125,14.78,2006-05-16
-39,143.75,14.19,2006-05-16
-39,144.375,14.86,2006-05-16
-39,145,14.96,2006-05-16
-39,145.625,14.29,2006-05-16
-38.5,143.125,12.54,2006-05-16
-38.5,143.75,12.85,2006-05-16
-38.5,144.375,14.1,2006-05-16
-38.5,145,14.27,2006-05-16
-38.5,145.625,12.63,2006-05-16
-38,143.125,11.73,2006-05-16
-38,143.75,12.11,2006-05-16
-38,144.375,13.68,2006-05-16
-38,145,13.13,2006-05-16
-38,145.625,12.3,2006-05-16
-40,143.125,12.78,2006-05-17
-40,143.75,12.69,2006-05-17
-40,144.375,12.88,2006-05-17
-40,145,13.06,2006-05-17
-40,145.625,13.2,2006-05-17
-39.5,143.125,13.45,2006-05-17
-39.5,143.75,13.27,2006-05-17
-39.5,144.375,13.35,2006-05-17
-39.5,145,13.48,2006-05-17
-39.5,145.625,13.6,2006-05-17
-39,143.125,13.73,2006-05-17
-39,143.75,13.2,2006-05-17
-39,144.375,13.84,2006-05-17
-39,145,14,2006-05-17
-39,145.625,13.94,2006-05-17
-38.5,143.125,11.82,2006-05-17
-38.5,143.75,12.07,2006-05-17
-38.5,144.375,13.68,2006-05-17
-38.5,145,14.07,2006-05-17
-38.5,145.625,13,2006-05-17
-38,143.125,11.11,2006-05-17
-38,143.75,11.09,2006-05-17
-38,144.375,12.63,2006-05-17
-38,145,13.25,2006-05-17
-38,145.625,12.23,2006-05-17
-40,143.125,13.1,2006-05-18
-40,143.75,12.94,2006-05-18
-40,144.375,12.87,2006-05-18
-40,145,12.98,2006-05-18
-40,145.625,13.27,2006-05-18
-39.5,143.125,13.51,2006-05-18
-39.5,143.75,13.18,2006-05-18
-39.5,144.375,13.17,2006-05-18
-39.5,145,13.31,2006-05-18
-39.5,145.625,13.4,2006-05-18
-39,143.125,13.43,2006-05-18
-39,143.75,12.66,2006-05-18
-39,144.375,13.54,2006-05-18
-39,145,13.73,2006-05-18
-39,145.625,13.37,2006-05-18
-38.5,143.125,10.51,2006-05-18
-38.5,143.75,10.74,2006-05-18
-38.5,144.375,12.7,2006-05-18
-38.5,145,13.19,2006-05-18
-38.5,145.625,12.34,2006-05-18
-38,143.125,9.99,2006-05-18
-38,143.75,10.02,2006-05-18
-38,144.375,11.44,2006-05-18
-38,145,12.42,2006-05-18
-38,145.625,11.84,2006-05-18
-40,143.125,12.75,2006-05-19
-40,143.75,12.61,2006-05-19
-40,144.375,12.74,2006-05-19
-40,145,12.95,2006-05-19
-40,145.625,13.01,2006-05-19
-39.5,143.125,13.21,2006-05-19
-39.5,143.75,12.98,2006-05-19
-39.5,144.375,13.16,2006-05-19
-39.5,145,13.32,2006-05-19
-39.5,145.625,13.43,2006-05-19
-39,143.125,13.39,2006-05-19
-39,143.75,12.82,2006-05-19
-39,144.375,13.66,2006-05-19
-39,145,13.86,2006-05-19
-39,145.625,13.9,2006-05-19
-38.5,143.125,11.5,2006-05-19
-38.5,143.75,11.25,2006-05-19
-38.5,144.375,13.33,2006-05-19
-38.5,145,13.97,2006-05-19
-38.5,145.625,13.14,2006-05-19
-38,143.125,10.66,2006-05-19
-38,143.75,10.48,2006-05-19
-38,144.375,12.5,2006-05-19
-38,145,13.17,2006-05-19
-38,145.625,12.3,2006-05-19
-40,143.125,12.72,2006-05-20
-40,143.75,12.48,2006-05-20
-40,144.375,12.5,2006-05-20
-40,145,12.64,2006-05-20
-40,145.625,12.68,2006-05-20
-39.5,143.125,13.16,2006-05-20
-39.5,143.75,12.83,2006-05-20
-39.5,144.375,12.8,2006-05-20
-39.5,145,12.8,2006-05-20
-39.5,145.625,12.79,2006-05-20
-39,143.125,13.02,2006-05-20
-39,143.75,12.19,2006-05-20
-39,144.375,12.91,2006-05-20
-39,145,12.94,2006-05-20
-39,145.625,12.55,2006-05-20
-38.5,143.125,10.3,2006-05-20
-38.5,143.75,9.66,2006-05-20
-38.5,144.375,11.73,2006-05-20
-38.5,145,12.16,2006-05-20
-38.5,145.625,10.27,2006-05-20
-38,143.125,7.92,2006-05-20
-38,143.75,7.66,2006-05-20
-38,144.375,9.05,2006-05-20
-38,145,9.84,2006-05-20
-38,145.625,7.52,2006-05-20
-40,143.125,12.48,2006-05-21
-40,143.75,12.18,2006-05-21
-40,144.375,12.29,2006-05-21
-40,145,12.4,2006-05-21
-40,145.625,12.43,2006-05-21
-39.5,143.125,12.87,2006-05-21
-39.5,143.75,12.54,2006-05-21
-39.5,144.375,12.76,2006-05-21
-39.5,145,12.83,2006-05-21
-39.5,145.625,12.81,2006-05-21
-39,143.125,13.13,2006-05-21
-39,143.75,12.36,2006-05-21
-39,144.375,13.19,2006-05-21
-39,145,13.24,2006-05-21
-39,145.625,12.69,2006-05-21
-38.5,143.125,10.11,2006-05-21
-38.5,143.75,9.94,2006-05-21
-38.5,144.375,12.24,2006-05-21
-38.5,145,12.72,2006-05-21
-38.5,145.625,9.93,2006-05-21
-38,143.125,8.14,2006-05-21
-38,143.75,8.18,2006-05-21
-38,144.375,9.99,2006-05-21
-38,145,10.51,2006-05-21
-38,145.625,7.7,2006-05-21
-40,143.125,11.59,2006-05-22
-40,143.75,11.55,2006-05-22
-40,144.375,11.77,2006-05-22
-40,145,11.73,2006-05-22
-40,145.625,11.94,2006-05-22
-39.5,143.125,11.98,2006-05-22
-39.5,143.75,11.9,2006-05-22
-39.5,144.375,12.23,2006-05-22
-39.5,145,11.88,2006-05-22
-39.5,145.625,12.14,2006-05-22
-39,143.125,12.16,2006-05-22
-39,143.75,11.64,2006-05-22
-39,144.375,12.48,2006-05-22
-39,145,12.11,2006-05-22
-39,145.625,12.01,2006-05-22
-38.5,143.125,9.38,2006-05-22
-38.5,143.75,9.54,2006-05-22
-38.5,144.375,11.58,2006-05-22
-38.5,145,11.26,2006-05-22
-38.5,145.625,9.67,2006-05-22
-38,143.125,7.48,2006-05-22
-38,143.75,7.43,2006-05-22
-38,144.375,9.19,2006-05-22
-38,145,9.17,2006-05-22
-38,145.625,6.97,2006-05-22
-40,143.125,12.36,2006-05-23
-40,143.75,11.94,2006-05-23
-40,144.375,12.2,2006-05-23
-40,145,12.77,2006-05-23
-40,145.625,13.1,2006-05-23
-39.5,143.125,12.73,2006-05-23
-39.5,143.75,12.52,2006-05-23
-39.5,144.375,12.87,2006-05-23
-39.5,145,13.22,2006-05-23
-39.5,145.625,13.64,2006-05-23
-39,143.125,12.73,2006-05-23
-39,143.75,12.24,2006-05-23
-39,144.375,13.38,2006-05-23
-39,145,13.71,2006-05-23
-39,145.625,13.42,2006-05-23
-38.5,143.125,9.79,2006-05-23
-38.5,143.75,10.7,2006-05-23
-38.5,144.375,12.43,2006-05-23
-38.5,145,12.45,2006-05-23
-38.5,145.625,11.1,2006-05-23
-38,143.125,8.63,2006-05-23
-38,143.75,9.12,2006-05-23
-38,144.375,10.03,2006-05-23
-38,145,10.21,2006-05-23
-38,145.625,8.8,2006-05-23
-40,143.125,12.57,2006-05-24
-40,143.75,12.73,2006-05-24
-40,144.375,12.81,2006-05-24
-40,145,13.03,2006-05-24
-40,145.625,13.35,2006-05-24
-39.5,143.125,13.13,2006-05-24
-39.5,143.75,13.19,2006-05-24
-39.5,144.375,13.33,2006-05-24
-39.5,145,13.57,2006-05-24
-39.5,145.625,13.78,2006-05-24
-39,143.125,13.18,2006-05-24
-39,143.75,13,2006-05-24
-39,144.375,13.93,2006-05-24
-39,145,14.11,2006-05-24
-39,145.625,13.96,2006-05-24
-38.5,143.125,10.12,2006-05-24
-38.5,143.75,11.52,2006-05-24
-38.5,144.375,13.38,2006-05-24
-38.5,145,13.45,2006-05-24
-38.5,145.625,11.52,2006-05-24
-38,143.125,8.75,2006-05-24
-38,143.75,9.49,2006-05-24
-38,144.375,10.79,2006-05-24
-38,145,11.03,2006-05-24
-38,145.625,8.92,2006-05-24
-40,143.125,13,2006-05-25
-40,143.75,12.47,2006-05-25
-40,144.375,12.44,2006-05-25
-40,145,12.77,2006-05-25
-40,145.625,12.91,2006-05-25
-39.5,143.125,13.23,2006-05-25
-39.5,143.75,12.84,2006-05-25
-39.5,144.375,12.96,2006-05-25
-39.5,145,13.07,2006-05-25
-39.5,145.625,13.06,2006-05-25
-39,143.125,13.21,2006-05-25
-39,143.75,12.66,2006-05-25
-39,144.375,13.15,2006-05-25
-39,145,13.01,2006-05-25
-39,145.625,12.7,2006-05-25
-38.5,143.125,10.41,2006-05-25
-38.5,143.75,11.22,2006-05-25
-38.5,144.375,12.52,2006-05-25
-38.5,145,12.36,2006-05-25
-38.5,145.625,10.8,2006-05-25
-38,143.125,9.26,2006-05-25
-38,143.75,9.35,2006-05-25
-38,144.375,10.53,2006-05-25
-38,145,10.3,2006-05-25
-38,145.625,9.3,2006-05-25
-40,143.125,12.66,2006-05-26
-40,143.75,12.26,2006-05-26
-40,144.375,12.45,2006-05-26
-40,145,12.57,2006-05-26
-40,145.625,12.68,2006-05-26
-39.5,143.125,12.86,2006-05-26
-39.5,143.75,12.61,2006-05-26
-39.5,144.375,12.82,2006-05-26
-39.5,145,12.92,2006-05-26
-39.5,145.625,12.96,2006-05-26
-39,143.125,12.96,2006-05-26
-39,143.75,12.34,2006-05-26
-39,144.375,12.85,2006-05-26
-39,145,12.98,2006-05-26
-39,145.625,12.82,2006-05-26
-38.5,143.125,10.43,2006-05-26
-38.5,143.75,10.53,2006-05-26
-38.5,144.375,11.99,2006-05-26
-38.5,145,12.27,2006-05-26
-38.5,145.625,10.86,2006-05-26
-38,143.125,9.37,2006-05-26
-38,143.75,9.04,2006-05-26
-38,144.375,9.56,2006-05-26
-38,145,10.02,2006-05-26
-38,145.625,9.18,2006-05-26
-40,143.125,12.38,2006-05-27
-40,143.75,12.47,2006-05-27
-40,144.375,12.63,2006-05-27
-40,145,12.76,2006-05-27
-40,145.625,12.83,2006-05-27
-39.5,143.125,12.55,2006-05-27
-39.5,143.75,12.55,2006-05-27
-39.5,144.375,12.87,2006-05-27
-39.5,145,12.99,2006-05-27
-39.5,145.625,13,2006-05-27
-39,143.125,12.57,2006-05-27
-39,143.75,12.17,2006-05-27
-39,144.375,13.07,2006-05-27
-39,145,13.22,2006-05-27
-39,145.625,12.99,2006-05-27
-38.5,143.125,10.35,2006-05-27
-38.5,143.75,10.29,2006-05-27
-38.5,144.375,12.29,2006-05-27
-38.5,145,12.67,2006-05-27
-38.5,145.625,11.24,2006-05-27
-38,143.125,9.01,2006-05-27
-38,143.75,8.74,2006-05-27
-38,144.375,10.32,2006-05-27
-38,145,10.67,2006-05-27
-38,145.625,9.21,2006-05-27
-40,143.125,12.02,2006-05-28
-40,143.75,11.97,2006-05-28
-40,144.375,12.14,2006-05-28
-40,145,12.13,2006-05-28
-40,145.625,12.12,2006-05-28
-39.5,143.125,12.33,2006-05-28
-39.5,143.75,12.25,2006-05-28
-39.5,144.375,12.5,2006-05-28
-39.5,145,12.48,2006-05-28
-39.5,145.625,12.54,2006-05-28
-39,143.125,12.56,2006-05-28
-39,143.75,12.03,2006-05-28
-39,144.375,12.79,2006-05-28
-39,145,12.85,2006-05-28
-39,145.625,12.7,2006-05-28
-38.5,143.125,10.48,2006-05-28
-38.5,143.75,10.38,2006-05-28
-38.5,144.375,12.34,2006-05-28
-38.5,145,12.62,2006-05-28
-38.5,145.625,11,2006-05-28
-38,143.125,9.05,2006-05-28
-38,143.75,9.05,2006-05-28
-38,144.375,10.81,2006-05-28
-38,145,11.19,2006-05-28
-38,145.625,8.95,2006-05-28
-40,143.125,12.43,2006-05-29
-40,143.75,12.17,2006-05-29
-40,144.375,12.19,2006-05-29
-40,145,12.1,2006-05-29
-40,145.625,12.34,2006-05-29
-39.5,143.125,12.77,2006-05-29
-39.5,143.75,12.39,2006-05-29
-39.5,144.375,12.35,2006-05-29
-39.5,145,12.22,2006-05-29
-39.5,145.625,12.52,2006-05-29
-39,143.125,12.76,2006-05-29
-39,143.75,11.79,2006-05-29
-39,144.375,12.46,2006-05-29
-39,145,12.31,2006-05-29
-39,145.625,12.25,2006-05-29
-38.5,143.125,8.64,2006-05-29
-38.5,143.75,9.16,2006-05-29
-38.5,144.375,11.42,2006-05-29
-38.5,145,11.55,2006-05-29
-38.5,145.625,9.84,2006-05-29
-38,143.125,6.54,2006-05-29
-38,143.75,6.43,2006-05-29
-38,144.375,8.44,2006-05-29
-38,145,8.98,2006-05-29
-38,145.625,7.18,2006-05-29
-40,143.125,13.67,2006-05-30
