DATE,SST,LON,LAT
2006-03-06,19.15285714,144.625,-38.875
2006-03-06,19.16142857,144.875,-38.875
2006-03-06,19.18285714,145.125,-38.875
2006-03-06,19.24714286,145.375,-38.875
2006-03-06,19.26571429,145.625,-38.875
2006-03-06,18.46571429,143.125,-38.625
2006-03-06,19.23285714,143.875,-38.625
2006-03-06,19.37714286,144.125,-38.625
2006-03-06,19.51857143,144.375,-38.625
2006-03-06,19.57714286,144.625,-38.625
2006-03-06,19.63142857,144.875,-38.625
2006-03-06,19.51714286,145.125,-38.625
2006-03-06,19.55571429,145.375,-38.625
2006-03-06,19.58571429,145.625,-38.625
2006-03-06,19.77857143,144.375,-38.375
2006-03-06,19.91,144.625,-38.375
2006-03-06,20.16571429,144.875,-38.375
2006-03-06,20.81285714,144.875,-38.125
2006-03-06,21.01571429,145.125,-38.125
2006-03-06,21.00714286,144.875,-37.875
2006-03-13,17.37142857,143.125,-39.875
2006-03-13,17.55571429,143.375,-39.875
2006-03-13,17.67285714,143.625,-39.875
2006-03-13,17.43142857,144.375,-39.875
2006-03-13,17.44142857,144.625,-39.875
2006-03-13,17.60714286,144.875,-39.875
2006-03-13,17.82428571,145.125,-39.875
2006-03-13,17.97428571,145.375,-39.875
2006-03-13,18.03571429,145.625,-39.875
2006-03-13,17.58571429,143.125,-39.625
2006-03-13,17.77571429,143.375,-39.625
2006-03-13,17.90428571,143.625,-39.625
2006-03-13,17.76285714,144.375,-39.625
2006-03-13,17.77,144.625,-39.625
2006-03-13,17.90571429,144.875,-39.625
2006-03-13,18.07571429,145.125,-39.625
2006-03-13,18.20142857,145.375,-39.625
2006-03-13,18.25857143,145.625,-39.625
2006-03-13,17.77571429,143.125,-39.375
2006-03-13,17.95,143.375,-39.375
2006-03-13,18.07285714,143.625,-39.375
2006-03-13,18.15285714,143.875,-39.375
2006-03-13,18.13714286,144.125,-39.375
2006-03-13,18.09428571,144.375,-39.375
2006-03-13,18.12714286,144.625,-39.375
2006-03-13,18.23142857,144.875,-39.375
2006-03-13,18.34714286,145.125,-39.375
2006-03-13,18.43428571,145.375,-39.375
2006-03-13,18.48428571,145.625,-39.375
2006-03-13,17.86714286,143.125,-39.125
2006-03-13,18.07,143.375,-39.125
2006-03-13,18.23,143.625,-39.125
2006-03-13,18.35285714,143.875,-39.125
2006-03-13,18.42142857,144.125,-39.125
2006-03-13,18.42571429,144.375,-39.125
2006-03-13,18.46142857,144.625,-39.125
2006-03-13,18.54571429,144.875,-39.125
2006-03-13,18.62,145.125,-39.125
2006-03-13,18.68,145.375,-39.125
2006-03-13,18.71142857,145.625,-39.125
2006-03-13,17.87428571,143.125,-38.875
2006-03-13,18.11428571,143.375,-38.875
2006-03-13,18.32428571,143.625,-38.875
2006-03-13,18.57285714,143.875,-38.875
2006-03-13,18.69142857,144.125,-38.875
2006-03-13,18.74714286,144.375,-38.875
2006-03-13,18.79714286,144.625,-38.875
2006-03-13,18.87714286,144.875,-38.875
2006-03-13,18.92857143,145.125,-38.875
2006-03-13,18.97142857,145.375,-38.875
2006-03-13,19.00571429,145.625,-38.875
2006-03-13,17.76714286,143.125,-38.625
2006-03-13,18.81142857,143.875,-38.625
2006-03-13,18.92428571,144.125,-38.625
2006-03-13,19.06142857,144.375,-38.625
2006-03-13,19.13571429,144.625,-38.625
2006-03-13,19.22857143,144.875,-38.625
2006-03-13,19.17571429,145.125,-38.625
2006-03-13,19.21571429,145.375,-38.625
2006-03-13,19.26142857,145.625,-38.625
2006-03-13,19.31285714,144.375,-38.375
2006-03-13,19.42285714,144.625,-38.375
2006-03-13,19.68428571,144.875,-38.375
2006-03-13,20.24142857,144.875,-38.125
2006-03-13,20.50571429,145.125,-38.125
2006-03-13,20.36714286,144.875,-37.875
2006-03-20,17.86714286,143.125,-39.875
2006-03-20,18.08428571,143.375,-39.875
2006-03-20,18.21428571,143.625,-39.875
2006-03-20,17.87142857,144.375,-39.875
2006-03-20,17.87857143,144.625,-39.875
2006-03-20,18.01857143,144.875,-39.875
2006-03-20,18.18285714,145.125,-39.875
2006-03-20,18.30285714,145.375,-39.875
2006-03-20,18.33857143,145.625,-39.875
2006-03-20,18.05,143.125,-39.625
2006-03-20,18.26142857,143.375,-39.625
2006-03-20,18.38714286,143.625,-39.625
2006-03-20,18.16142857,144.375,-39.625
2006-03-20,18.18142857,144.625,-39.625
2006-03-20,18.3,144.875,-39.625
2006-03-20,18.43,145.125,-39.625
2006-03-20,18.51714286,145.375,-39.625
2006-03-20,18.53571429,145.625,-39.625
2006-03-20,18.18571429,143.125,-39.375
2006-03-20,18.37428571,143.375,-39.375
2006-03-20,18.51571429,143.625,-39.375
2006-03-20,18.55,143.875,-39.375
2006-03-20,18.5,144.125,-39.375
2006-03-20,18.46285714,144.375,-39.375
2006-03-20,18.50714286,144.625,-39.375
2006-03-20,18.59142857,144.875,-39.375
2006-03-20,18.68857143,145.125,-39.375
2006-03-20,18.75142857,145.375,-39.375
2006-03-20,18.75714286,145.625,-39.375
2006-03-20,18.28142857,143.125,-39.125
2006-03-20,18.45285714,143.375,-39.125
2006-03-20,18.60857143,143.625,-39.125
2006-03-20,18.71,143.875,-39.125
2006-03-20,18.74857143,144.125,-39.125
2006-03-20,18.76285714,144.375,-39.125
2006-03-20,18.81857143,144.625,-39.125
2006-03-20,18.88142857,144.875,-39.125
2006-03-20,18.94,145.125,-39.125
2006-03-20,18.99,145.375,-39.125
2006-03-20,18.99285714,145.625,-39.125
2006-03-20,18.31571429,143.125,-38.875
2006-03-20,18.46714286,143.375,-38.875
2006-03-20,18.64428571,143.625,-38.875
2006-03-20,18.84285714,143.875,-38.875
2006-03-20,18.96285714,144.125,-38.875
2006-03-20,19.04,144.375,-38.875
2006-03-20,19.11142857,144.625,-38.875
2006-03-20,19.18857143,144.875,-38.875
2006-03-20,19.22714286,145.125,-38.875
2006-03-20,19.26428571,145.375,-38.875
2006-03-20,19.25857143,145.625,-38.875
2006-03-20,18.18142857,143.125,-38.625
2006-03-20,18.96428571,143.875,-38.625
2006-03-20,19.11714286,144.125,-38.625
2006-03-20,19.30857143,144.375,-38.625
2006-03-20,19.41571429,144.625,-38.625
2006-03-20,19.51285714,144.875,-38.625
2006-03-20,19.44285714,145.125,-38.625
2006-03-20,19.46714286,145.375,-38.625
2006-03-20,19.48285714,145.625,-38.625
2006-03-20,19.55428571,144.375,-38.375
2006-03-20,19.66714286,144.625,-38.375
2006-03-20,19.90285714,144.875,-38.375
2006-03-20,20.36428571,144.875,-38.125
2006-03-20,20.58,145.125,-38.125
2006-03-20,20.39428571,144.875,-37.875
2006-03-27,17.72142857,143.125,-39.875
2006-03-27,17.88,143.375,-39.875
2006-03-27,17.94,143.625,-39.875
2006-03-27,17.85857143,144.375,-39.875
2006-03-27,17.96,144.625,-39.875
2006-03-27,18.10142857,144.875,-39.875
2006-03-27,18.17428571,145.125,-39.875
2006-03-27,18.17857143,145.375,-39.875
2006-03-27,18.15142857,145.625,-39.875
2006-03-27,17.90714286,143.125,-39.625
2006-03-27,18.05,143.375,-39.625
2006-03-27,18.12285714,143.625,-39.625
2006-03-27,18.10857143,144.375,-39.625
2006-03-27,18.20857143,144.625,-39.625
2006-03-27,18.36428571,144.875,-39.625
2006-03-27,18.44714286,145.125,-39.625
2006-03-27,18.40857143,145.375,-39.625
2006-03-27,18.33285714,145.625,-39.625
2006-03-27,18.02285714,143.125,-39.375
2006-03-27,18.13571429,143.375,-39.375
2006-03-27,18.22571429,143.625,-39.375
2006-03-27,18.25285714,143.875,-39.375
2006-03-27,18.26285714,144.125,-39.375
2006-03-27,18.32285714,144.375,-39.375
2006-03-27,18.44857143,144.625,-39.375
2006-03-27,18.6,144.875,-39.375
2006-03-27,18.69714286,145.125,-39.375
2006-03-27,18.61285714,145.375,-39.375
2006-03-27,18.47285714,145.625,-39.375
2006-03-27,18.08428571,143.125,-39.125
2006-03-27,18.18142857,143.375,-39.125
2006-03-27,18.29428571,143.625,-39.125
2006-03-27,18.37571429,143.875,-39.125
2006-03-27,18.44857143,144.125,-39.125
2006-03-27,18.56571429,144.375,-39.125
2006-03-27,18.67428571,144.625,-39.125
2006-03-27,18.8,144.875,-39.125
2006-03-27,18.88,145.125,-39.125
2006-03-27,18.79,145.375,-39.125
2006-03-27,18.63428571,145.625,-39.125
2006-03-27,18.07428571,143.125,-38.875
2006-03-27,18.19428571,143.375,-38.875
2006-03-27,18.32714286,143.625,-38.875
2006-03-27,18.53,143.875,-38.875
2006-03-27,18.66285714,144.125,-38.875
2006-03-27,18.82571429,144.375,-38.875
2006-03-27,18.92428571,144.625,-38.875
2006-03-27,19.02857143,144.875,-38.875
2006-03-27,19.07285714,145.125,-38.875
2006-03-27,18.99857143,145.375,-38.875
2006-03-27,18.86,145.625,-38.875
2006-03-27,17.96,143.125,-38.625
2006-03-27,18.74857143,143.875,-38.625
2006-03-27,18.88,144.125,-38.625
2006-03-27,19.11857143,144.375,-38.625
2006-03-27,19.23142857,144.625,-38.625
2006-03-27,19.31142857,144.875,-38.625
2006-03-27,19.23571429,145.125,-38.625
2006-03-27,19.15428571,145.375,-38.625
2006-03-27,19.07142857,145.625,-38.625
2006-03-27,19.38142857,144.375,-38.375
2006-03-27,19.45857143,144.625,-38.375
2006-03-27,19.64571429,144.875,-38.375
2006-03-27,20.04142857,144.875,-38.125
2006-03-27,20.18285714,145.125,-38.125
2006-03-27,20.14714286,144.875,-37.875
2006-04-03,16.69428571,143.125,-39.875
2006-04-03,16.85,143.375,-39.875
2006-04-03,16.88285714,143.625,-39.875
2006-04-03,16.88714286,144.375,-39.875
2006-04-03,16.98142857,144.625,-39.875
2006-04-03,17.12285714,144.875,-39.875
2006-04-03,17.22285714,145.125,-39.875
2006-04-03,17.29571429,145.375,-39.875
2006-04-03,17.24714286,145.625,-39.875
2006-04-03,16.81428571,143.125,-39.625
2006-04-03,16.94142857,143.375,-39.625
2006-04-03,17.01142857,143.625,-39.625
2006-04-03,17.12285714,144.375,-39.625
2006-04-03,17.20857143,144.625,-39.625
2006-04-03,17.38714286,144.875,-39.625
2006-04-03,17.52571429,145.125,-39.625
2006-04-03,17.59714286,145.375,-39.625
2006-04-03,17.51428571,145.625,-39.625
2006-04-03,16.82,143.125,-39.375
2006-04-03,16.92142857,143.375,-39.375
2006-04-03,17.03571429,143.625,-39.375
2006-04-03,17.12714286,143.875,-39.375
2006-04-03,17.19714286,144.125,-39.375
2006-04-03,17.25428571,144.375,-39.375
2006-04-03,17.35857143,144.625,-39.375
2006-04-03,17.57857143,144.875,-39.375
2006-04-03,17.74857143,145.125,-39.375
2006-04-03,17.82714286,145.375,-39.375
2006-04-03,17.65428571,145.625,-39.375
2006-04-03,16.8,143.125,-39.125
2006-04-03,16.90571429,143.375,-39.125
2006-04-03,17.03571429,143.625,-39.125
2006-04-03,17.14285714,143.875,-39.125
2006-04-03,17.22571429,144.125,-39.125
2006-04-03,17.32,144.375,-39.125
2006-04-03,17.46714286,144.625,-39.125
2006-04-03,17.72571429,144.875,-39.125
2006-04-03,17.87857143,145.125,-39.125
2006-04-03,17.88428571,145.375,-39.125
2006-04-03,17.67142857,145.625,-39.125
2006-04-03,16.79142857,143.125,-38.875
2006-04-03,16.89571429,143.375,-38.875
2006-04-03,17.01285714,143.625,-38.875
2006-04-03,17.17285714,143.875,-38.875
2006-04-03,17.31,144.125,-38.875
2006-04-03,17.49714286,144.375,-38.875
2006-04-03,17.68714286,144.625,-38.875
2006-04-03,17.93714286,144.875,-38.875
2006-04-03,18.00142857,145.125,-38.875
2006-04-03,17.91857143,145.375,-38.875
2006-04-03,17.70428571,145.625,-38.875
2006-04-03,16.74,143.125,-38.625
2006-04-03,17.23142857,143.875,-38.625
2006-04-03,17.37428571,144.125,-38.625
2006-04-03,17.60714286,144.375,-38.625
2006-04-03,17.85,144.625,-38.625
2006-04-03,18.1,144.875,-38.625
2006-04-03,18.04428571,145.125,-38.625
2006-04-03,17.93142857,145.375,-38.625
2006-04-03,17.83714286,145.625,-38.625
2006-04-03,17.69857143,144.375,-38.375
2006-04-03,17.93142857,144.625,-38.375
2006-04-03,18.28142857,144.875,-38.375
2006-04-03,18.61428571,144.875,-38.125
2006-04-03,18.72571429,145.125,-38.125
2006-04-03,18.75857143,144.875,-37.875
2006-04-10,16.23285714,143.125,-39.875
2006-04-10,16.35285714,143.375,-39.875
2006-04-10,16.37571429,143.625,-39.875
2006-04-10,15.91142857,144.375,-39.875
2006-04-10,15.89142857,144.625,-39.875
2006-04-10,16.04142857,144.875,-39.875
2006-04-10,16.34,145.125,-39.875
2006-04-10,16.69857143,145.375,-39.875
2006-04-10,16.91142857,145.625,-39.875
2006-04-10,16.32428571,143.125,-39.625
2006-04-10,16.42142857,143.375,-39.625
2006-04-10,16.47428571,143.625,-39.625
2006-04-10,16.24,144.375,-39.625
2006-04-10,16.23428571,144.625,-39.625
2006-04-10,16.35428571,144.875,-39.625
2006-04-10,16.60714286,145.125,-39.625
2006-04-10,16.89857143,145.375,-39.625
2006-04-10,17.13714286,145.625,-39.625
2006-04-10,16.31,143.125,-39.375
2006-04-10,16.36428571,143.375,-39.375
2006-04-10,16.44857143,143.625,-39.375
2006-04-10,16.51,143.875,-39.375
2006-04-10,16.51857143,144.125,-39.375
2006-04-10,16.50857143,144.375,-39.375
2006-04-10,16.52,144.625,-39.375
2006-04-10,16.60142857,144.875,-39.375
2006-04-10,16.79285714,145.125,-39.375
2006-04-10,17.02,145.375,-39.375
2006-04-10,17.21571429,145.625,-39.375
2006-04-10,16.34,143.125,-39.125
2006-04-10,16.37,143.375,-39.125
2006-04-10,16.47857143,143.625,-39.125
2006-04-10,16.62285714,143.875,-39.125
2006-04-10,16.73571429,144.125,-39.125
2006-04-10,16.79428571,144.375,-39.125
2006-04-10,16.80571429,144.625,-39.125
2006-04-10,16.86142857,144.875,-39.125
2006-04-10,16.96857143,145.125,-39.125
2006-04-10,17.11571429,145.375,-39.125
2006-04-10,17.23428571,145.625,-39.125
2006-04-10,16.38285714,143.125,-38.875
2006-04-10,16.45,143.375,-38.875
2006-04-10,16.59142857,143.625,-38.875
2006-04-10,16.78714286,143.875,-38.875
2006-04-10,16.94,144.125,-38.875
2006-04-10,17.05428571,144.375,-38.875
2006-04-10,17.09285714,144.625,-38.875
2006-04-10,17.11,144.875,-38.875
2006-04-10,17.14428571,145.125,-38.875
2006-04-10,17.22142857,145.375,-38.875
2006-04-10,17.28714286,145.625,-38.875
2006-04-10,16.40571429,143.125,-38.625
2006-04-10,16.95428571,143.875,-38.625
2006-04-10,17.05285714,144.125,-38.625
2006-04-10,17.17285714,144.375,-38.625
2006-04-10,17.21714286,144.625,-38.625
2006-04-10,17.21571429,144.875,-38.625
2006-04-10,17.18,145.125,-38.625
2006-04-10,17.21142857,145.375,-38.625
2006-04-10,17.26142857,145.625,-38.625
2006-04-10,17.18142857,144.375,-38.375
2006-04-10,17.18714286,144.625,-38.375
2006-04-10,17.20428571,144.875,-38.375
2006-04-10,17.24428571,144.875,-38.125
2006-04-10,17.23142857,145.125,-38.125
2006-04-10,17.21285714,144.875,-37.875
2006-04-17,15.27428571,143.125,-39.875
2006-04-17,15.49571429,143.375,-39.875
2006-04-17,15.63285714,143.625,-39.875
2006-04-17,15.07142857,144.375,-39.875
2006-04-17,14.79428571,144.625,-39.875
2006-04-17,14.67714286,144.875,-39.875
2006-04-17,14.86285714,145.125,-39.875
2006-04-17,15.32428571,145.375,-39.875
2006-04-17,15.80857143,145.625,-39.875
2006-04-17,15.43428571,143.125,-39.625
2006-04-17,15.55571429,143.375,-39.625
2006-04-17,15.63857143,143.625,-39.625
2006-04-17,15.31,144.375,-39.625
2006-04-17,15.13428571,144.625,-39.625
2006-04-17,15.03428571,144.875,-39.625
2006-04-17,15.17428571,145.125,-39.625
2006-04-17,15.52285714,145.375,-39.625
2006-04-17,15.90571429,145.625,-39.625
2006-04-17,15.48714286,143.125,-39.375
2006-04-17,15.49,143.375,-39.375
2006-04-17,15.50857143,143.625,-39.375
2006-04-17,15.55714286,143.875,-39.375
2006-04-17,15.58857143,144.125,-39.375
2006-04-17,15.60714286,144.375,-39.375
2006-04-17,15.53714286,144.625,-39.375
2006-04-17,15.49857143,144.875,-39.375
2006-04-17,15.57,145.125,-39.375
2006-04-17,15.74857143,145.375,-39.375
2006-04-17,15.98714286,145.625,-39.375
2006-04-17,15.51285714,143.125,-39.125
2006-04-17,15.43428571,143.375,-39.125
2006-04-17,15.44142857,143.625,-39.125
2006-04-17,15.59285714,143.875,-39.125
2006-04-17,15.75714286,144.125,-39.125
2006-04-17,15.88428571,144.375,-39.125
2006-04-17,15.89857143,144.625,-39.125
2006-04-17,15.91,144.875,-39.125
2006-04-17,15.95,145.125,-39.125
2006-04-17,16.03142857,145.375,-39.125
2006-04-17,16.15142857,145.625,-39.125
2006-04-17,15.52285714,143.125,-38.875
2006-04-17,15.42285714,143.375,-38.875
2006-04-17,15.45857143,143.625,-38.875
2006-04-17,15.69285714,143.875,-38.875
2006-04-17,15.88857143,144.125,-38.875
2006-04-17,16.06571429,144.375,-38.875
2006-04-17,16.15428571,144.625,-38.875
2006-04-17,16.19714286,144.875,-38.875
2006-04-17,16.24285714,145.125,-38.875
2006-04-17,16.30714286,145.375,-38.875
2006-04-17,16.36142857,145.625,-38.875
2006-04-17,15.43714286,143.125,-38.625
2006-04-17,15.81142857,143.875,-38.625
2006-04-17,15.96571429,144.125,-38.625
2006-04-17,16.15571429,144.375,-38.625
2006-04-17,16.27142857,144.625,-38.625
2006-04-17,16.30857143,144.875,-38.625
2006-04-17,16.37285714,145.125,-38.625
2006-04-17,16.44142857,145.375,-38.625
2006-04-17,16.47714286,145.625,-38.625
2006-04-17,16.17285714,144.375,-38.375
2006-04-17,16.24714286,144.625,-38.375
2006-04-17,16.24,144.875,-38.375
2006-04-17,16.11428571,144.875,-38.125
2006-04-17,16.13857143,145.125,-38.125
2006-04-17,16.06857143,144.875,-37.875
2006-04-24,15.23285714,143.125,-39.875
2006-04-24,15.29714286,143.375,-39.875
2006-04-24,15.32571429,143.625,-39.875
2006-04-24,15.07285714,144.375,-39.875
2006-04-24,14.85857143,144.625,-39.875
2006-04-24,14.73,144.875,-39.875
2006-04-24,14.80571429,145.125,-39.875
2006-04-24,15.09714286,145.375,-39.875
2006-04-24,15.49571429,145.625,-39.875
2006-04-24,15.37285714,143.125,-39.625
2006-04-24,15.45142857,143.375,-39.625
2006-04-24,15.44428571,143.625,-39.625
2006-04-24,15.12285714,144.375,-39.625
2006-04-24,14.95857143,144.625,-39.625
2006-04-24,14.86857143,144.875,-39.625
2006-04-24,14.97714286,145.125,-39.625
2006-04-24,15.25428571,145.375,-39.625
2006-04-24,15.61857143,145.625,-39.625
2006-04-24,15.46571429,143.125,-39.375
2006-04-24,15.50714286,143.375,-39.375
2006-04-24,15.48428571,143.625,-39.375
2006-04-24,15.47571429,143.875,-39.375
2006-04-24,15.43142857,144.125,-39.375
2006-04-24,15.35285714,144.375,-39.375
2006-04-24,15.25142857,144.625,-39.375
2006-04-24,15.22285714,144.875,-39.375
2006-04-24,15.34428571,145.125,-39.375
2006-04-24,15.54571429,145.375,-39.375
2006-04-24,15.83,145.625,-39.375
2006-04-24,15.36,143.125,-39.125
2006-04-24,15.35714286,143.375,-39.125
2006-04-24,15.38285714,143.625,-39.125
2006-04-24,15.49428571,143.875,-39.125
2006-04-24,15.63285714,144.125,-39.125
2006-04-24,15.68428571,144.375,-39.125
2006-04-24,15.64285714,144.625,-39.125
2006-04-24,15.63571429,144.875,-39.125
2006-04-24,15.76428571,145.125,-39.125
2006-04-24,15.94857143,145.375,-39.125
2006-04-24,16.11,145.625,-39.125
2006-04-24,15.02285714,143.125,-38.875
2006-04-24,15.08142857,143.375,-38.875
2006-04-24,15.18285714,143.625,-38.875
2006-04-24,15.39714286,143.875,-38.875
2006-04-24,15.71857143,144.125,-38.875
2006-04-24,15.96714286,144.375,-38.875
2006-04-24,16.00714286,144.625,-38.875
2006-04-24,15.98,144.875,-38.875
2006-04-24,16.09,145.125,-38.875
2006-04-24,16.21714286,145.375,-38.875
2006-04-24,16.3,145.625,-38.875
2006-04-24,14.65,143.125,-38.625
2006-04-24,15.24,143.875,-38.625
2006-04-24,15.65142857,144.125,-38.625
2006-04-24,16.00714286,144.375,-38.625
2006-04-24,16.11142857,144.625,-38.625
2006-04-24,16.06857143,144.875,-38.625
2006-04-24,16.16285714,145.125,-38.625
2006-04-24,16.25,145.375,-38.625
2006-04-24,16.28142857,145.625,-38.625
2006-04-24,15.89857143,144.375,-38.375
2006-04-24,15.99,144.625,-38.375
2006-04-24,15.83428571,144.875,-38.375
2006-04-24,15.40714286,144.875,-38.125
2006-04-24,15.28142857,145.125,-38.125
2006-04-24,15.15428571,144.875,-37.875
2006-05-01,15.05714286,143.125,-39.875
2006-05-01,14.98,143.375,-39.875
2006-05-01,14.89857143,143.625,-39.875
2006-05-01,14.54,144.375,-39.875
2006-05-01,14.37571429,144.625,-39.875
2006-05-01,14.21857143,144.875,-39.875
2006-05-01,14.19571429,145.125,-39.875
2006-05-01,14.36714286,145.375,-39.875
2006-05-01,14.67857143,145.625,-39.875
2006-05-01,15.33142857,143.125,-39.625
2006-05-01,15.22428571,143.375,-39.625
2006-05-01,15.11571429,143.625,-39.625
2006-05-01,14.65,144.375,-39.625
2006-05-01,14.49857143,144.625,-39.625
2006-05-01,14.41857143,144.875,-39.625
2006-05-01,14.45571429,145.125,-39.625
2006-05-01,14.60571429,145.375,-39.625
2006-05-01,14.82285714,145.625,-39.625
2006-05-01,15.47,143.125,-39.375
2006-05-01,15.37285714,143.375,-39.375
2006-05-01,15.25857143,143.625,-39.375
2006-05-01,15.14571429,143.875,-39.375
2006-05-01,15.02714286,144.125,-39.375
2006-05-01,14.89285714,144.375,-39.375
2006-05-01,14.76714286,144.625,-39.375
2006-05-01,14.73,144.875,-39.375
2006-05-01,14.80857143,145.125,-39.375
2006-05-01,14.92142857,145.375,-39.375
2006-05-01,15.05142857,145.625,-39.375
2006-05-01,15.44,143.125,-39.125
2006-05-01,15.38285714,143.375,-39.125
2006-05-01,15.31714286,143.625,-39.125
2006-05-01,15.27,143.875,-39.125
2006-05-01,15.23714286,144.125,-39.125
2006-05-01,15.18428571,144.375,-39.125
2006-05-01,15.11857143,144.625,-39.125
2006-05-01,15.09857143,144.875,-39.125
2006-05-01,15.15,145.125,-39.125
2006-05-01,15.2,145.375,-39.125
2006-05-01,15.25714286,145.625,-39.125
2006-05-01,15.24714286,143.125,-38.875
2006-05-01,15.31285714,143.375,-38.875
2006-05-01,15.32142857,143.625,-38.875
2006-05-01,15.31857143,143.875,-38.875
2006-05-01,15.33857143,144.125,-38.875
2006-05-01,15.38571429,144.375,-38.875
2006-05-01,15.39571429,144.625,-38.875
2006-05-01,15.38571429,144.875,-38.875
2006-05-01,15.41857143,145.125,-38.875
2006-05-01,15.44,145.375,-38.875
2006-05-01,15.40714286,145.625,-38.875
2006-05-01,15.05285714,143.125,-38.625
2006-05-01,15.26428571,143.875,-38.625
2006-05-01,15.33714286,144.125,-38.625
2006-05-01,15.46,144.375,-38.625
2006-05-01,15.54285714,144.625,-38.625
2006-05-01,15.54714286,144.875,-38.625
2006-05-01,15.60285714,145.125,-38.625
2006-05-01,15.61285714,145.375,-38.625
2006-05-01,15.57428571,145.625,-38.625
2006-05-01,15.50428571,144.375,-38.375
2006-05-01,15.57714286,144.625,-38.375
2006-05-01,15.51857143,144.875,-38.375
2006-05-01,15.33142857,144.875,-38.125
2006-05-01,15.23142857,145.125,-38.125
2006-05-01,15.33714286,144.875,-37.875
2006-05-08,14.63857143,143.125,-39.875
2006-05-08,14.58142857,143.375,-39.875
2006-05-08,14.55571429,143.625,-39.875
2006-05-08,14.46714286,144.375,-39.875
2006-05-08,14.31142857,144.625,-39.875
2006-05-08,14.12142857,144.875,-39.875
2006-05-08,14.01714286,145.125,-39.875
2006-05-08,14.03714286,145.375,-39.875
2006-05-08,14.20428571,145.625,-39.875
2006-05-08,14.98428571,143.125,-39.625
2006-05-08,14.84285714,143.375,-39.625
2006-05-08,14.77428571,143.625,-39.625
2006-05-08,14.67142857,144.375,-39.625
2006-05-08,14.51285714,144.625,-39.625
2006-05-08,14.35714286,144.875,-39.625
2006-05-08,14.26142857,145.125,-39.625
2006-05-08,14.27,145.375,-39.625
2006-05-08,14.37428571,145.625,-39.625
2006-05-08,15.25142857,143.125,-39.375
2006-05-08,15.08571429,143.375,-39.375
2006-05-08,15.00285714,143.625,-39.375
2006-05-08,14.98,143.875,-39.375
2006-05-08,14.96428571,144.125,-39.375
2006-05-08,14.89428571,144.375,-39.375
2006-05-08,14.73857143,144.625,-39.375
2006-05-08,14.60714286,144.875,-39.375
2006-05-08,14.51,145.125,-39.375
2006-05-08,14.53142857,145.375,-39.375
2006-05-08,14.58714286,145.625,-39.375
2006-05-08,15.4,143.125,-39.125
2006-05-08,15.24428571,143.375,-39.125
2006-05-08,15.17857143,143.625,-39.125
2006-05-08,15.16,143.875,-39.125
2006-05-08,15.15857143,144.125,-39.125
2006-05-08,15.10857143,144.375,-39.125
2006-05-08,14.95857143,144.625,-39.125
2006-05-08,14.83285714,144.875,-39.125
2006-05-08,14.74142857,145.125,-39.125
2006-05-08,14.73857143,145.375,-39.125
2006-05-08,14.77857143,145.625,-39.125
2006-05-08,15.49714286,143.125,-38.875
2006-05-08,15.37571429,143.375,-38.875
2006-05-08,15.32142857,143.625,-38.875
2006-05-08,15.31285714,143.875,-38.875
2006-05-08,15.31714286,144.125,-38.875
2006-05-08,15.27714286,144.375,-38.875
2006-05-08,15.14,144.625,-38.875
2006-05-08,15.01571429,144.875,-38.875
2006-05-08,14.93142857,145.125,-38.875
2006-05-08,14.92428571,145.375,-38.875
2006-05-08,14.93857143,145.625,-38.875
2006-05-08,15.48,143.125,-38.625
2006-05-08,15.31285714,143.875,-38.625
2006-05-08,15.33285714,144.125,-38.625
2006-05-08,15.29714286,144.375,-38.625
2006-05-08,15.17,144.625,-38.625
2006-05-08,15.05428571,144.875,-38.625
2006-05-08,15.00857143,145.125,-38.625
2006-05-08,15.00428571,145.375,-38.625
2006-05-08,15.00857143,145.625,-38.625
2006-05-08,15.22857143,144.375,-38.375
2006-05-08,15.11571429,144.625,-38.375
2006-05-08,14.95285714,144.875,-38.375
2006-05-08,14.68285714,144.875,-38.125
2006-05-08,14.60571429,145.125,-38.125
2006-05-08,14.53428571,144.875,-37.875
2006-05-15,15.13142857,143.125,-39.875
2006-05-15,15.19285714,143.375,-39.875
2006-05-15,15.11142857,143.625,-39.875
2006-05-15,14.50142857,144.375,-39.875
2006-05-15,14.34571429,144.625,-39.875
2006-05-15,14.28285714,144.875,-39.875
2006-05-15,14.19714286,145.125,-39.875
2006-05-15,14.12571429,145.375,-39.875
2006-05-15,14.18,145.625,-39.875
2006-05-15,15.28714286,143.125,-39.625
2006-05-15,15.27,143.375,-39.625
2006-05-15,15.13571429,143.625,-39.625
2006-05-15,14.46,144.375,-39.625
2006-05-15,14.34142857,144.625,-39.625
2006-05-15,14.31571429,144.875,-39.625
2006-05-15,14.26285714,145.125,-39.625
2006-05-15,14.23857143,145.375,-39.625
2006-05-15,14.30571429,145.625,-39.625
2006-05-15,15.38142857,143.125,-39.375
2006-05-15,15.29142857,143.375,-39.375
2006-05-15,15.13857143,143.625,-39.375
2006-05-15,14.98857143,143.875,-39.375
2006-05-15,14.79285714,144.125,-39.375
2006-05-15,14.61714286,144.375,-39.375
2006-05-15,14.50428571,144.625,-39.375
2006-05-15,14.48,144.875,-39.375
2006-05-15,14.45714286,145.125,-39.375
2006-05-15,14.44571429,145.375,-39.375
2006-05-15,14.54714286,145.625,-39.375
